2021-08-06 10:03:17 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2021-08-06 10:03:17 0 [Note] InnoDB: Uses event mutexes
2021-08-06 10:03:17 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2021-08-06 10:03:17 0 [Note] InnoDB: Number of pools: 1
2021-08-06 10:03:17 0 [Note] InnoDB: Using SSE2 crc32 instructions
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 302584
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 302584
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 302540
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 302540
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 302496
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 302496
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 302452
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 302452
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 302408
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 302408
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 302364
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 302364
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 302278
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 302278
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 302192
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=329] with future log sequence number 302192
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 302148
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=328] with future log sequence number 302148
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 302109
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=327] with future log sequence number 302109
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=61] with future log sequence number 302054
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=326] with future log sequence number 302054
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=60] with future log sequence number 302015
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=325] with future log sequence number 302015
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=59] with future log sequence number 301976
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 301976
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=58] with future log sequence number 301937
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 301937
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=57] with future log sequence number 301898
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=321] with future log sequence number 301898
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=56] with future log sequence number 301859
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=320] with future log sequence number 301859
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 301820
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=319] with future log sequence number 301820
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=54] with future log sequence number 301781
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=318] with future log sequence number 301781
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=53] with future log sequence number 301742
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=317] with future log sequence number 301742
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=52] with future log sequence number 301703
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=316] with future log sequence number 301703
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=51] with future log sequence number 301625
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=315] with future log sequence number 301625
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=50] with future log sequence number 301531
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=314] with future log sequence number 301531
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=49] with future log sequence number 301414
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=313] with future log sequence number 301414
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=48] with future log sequence number 301336
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=312] with future log sequence number 301336
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 304232
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 304232
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=250] with future log sequence number 304188
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=371] with future log sequence number 304188
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 305585
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 313389
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=9, page number=3] with future log sequence number 313409
2021-08-07  8:24:40 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 313389
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 301102 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 301102 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 301141 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 301141 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 301180 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 301180 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 301258 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 301258 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 301336 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 301336 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 301414 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 301414 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 301531 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 301531 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 301625 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 301625 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 301703 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 301703 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 301742 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 301742 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 301781 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 301781 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 301820 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 301820 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 301859 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 301859 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 301898 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 301898 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 301937 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=323] log sequence number 301937 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=59] log sequence number 301976 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=324] log sequence number 301976 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=60] log sequence number 302015 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 302015 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=61] log sequence number 302054 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 302054 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=62] log sequence number 302109 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 302109 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=63] log sequence number 302148 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=328] log sequence number 302148 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=192] log sequence number 302192 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 302192 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=193] log sequence number 305541 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 305541 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=194] log sequence number 305848 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 305848 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=195] log sequence number 306269 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=332] log sequence number 306269 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=196] log sequence number 306765 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=333] log sequence number 306765 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=197] log sequence number 307291 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=334] log sequence number 307291 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=198] log sequence number 307873 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=335] log sequence number 307873 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=199] log sequence number 308519 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=336] log sequence number 308519 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=200] log sequence number 309230 is in the future! Current system log sequence number 300432.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2021-08-07  8:24:40 0 [ERROR] InnoDB: Page [page id: space=0, page number=337] log sequence number 309230 is in the future! Current system log sequence number 300432.
